id,dataset_id,full_disk_image_id,crop_filename,storage_bucket,storage_path,full_disk_filename,crop_index,date_obs,z_class,p_class,c_class,mcintosh_full,pred_z,pred_p,pred_c,pred_mcintosh_full,noaa,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,orig_w,orig_h,square_size,yolo_conf
774fb372-31ad-5a9a-bc53-71f44938c799,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1c75cc62-754c-5bf5-a373-05979eb27847,hmi_20131016_0000_1869_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131016_0000_1869_3.png,hmi_20131016.png,3,2013-10-16,C,r,o,Cro,C,x,o,Cxo,1869,20.0,-44.0,79.0,3.0,30.0,Beta,2,87,50,224,0.7235499024391174
11f9a0e3-2963-520d-8236-d7c9e93516fd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1c75cc62-754c-5bf5-a373-05979eb27847,hmi_20131016_0000_1861_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131016_0000_1861_4.png,hmi_20131016.png,4,2013-10-16,D,h,o,Dho,C,k,o,Cko,1861,-10.0,45.0,168.0,8.0,480.0,Beta,17,130,72,224,0.6143022179603577
04f37692-80c1-523a-a869-5c4fedb24bd9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3178a78-eff9-577f-972e-b58ab2658729,hmi_20131017_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131017_0000_1872_0.png,hmi_20131017.png,0,2013-10-17,H,s,x,Hsx,H,x,x,Hxx,1872,-17.0,-55.0,55.0,2.0,90.0,Alpha,1,49,52,224,0.8940059542655945
313cf828-b60f-583f-b378-1fcc3a31e186,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3178a78-eff9-577f-972e-b58ab2658729,hmi_20131017_0000_1864_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131017_0000_1864_1.png,hmi_20131017.png,1,2013-10-17,H,s,x,Hsx,H,x,x,Hxx,1864,-23.0,45.0,156.0,1.0,50.0,Alpha,1,95,53,224,0.837785005569458
bdb47624-26fd-58f2-8c27-94ec8f86dc63,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3178a78-eff9-577f-972e-b58ab2658729,hmi_20131017_0000_1873_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131017_0000_1873_2.png,hmi_20131017.png,2,2013-10-17,C,r,o,Cro,D,x,o,Dxo,1873,11.0,-60.0,49.0,7.0,30.0,Beta,4,70,59,224,0.7854073643684387
5cf9f6a9-3e44-5f48-8da1-72e424c18880,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3178a78-eff9-577f-972e-b58ab2658729,hmi_20131017_0000_1861_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131017_0000_1861_3.png,hmi_20131017.png,3,2013-10-17,D,h,c,Dhc,E,r,c,Erc,1861,-10.0,57.0,167.0,10.0,350.0,Beta-Gamma,13,110,77,224,0.7521854043006897
0eab4409-9774-53e8-b6d7-29ad6f0e85ec,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3178a78-eff9-577f-972e-b58ab2658729,hmi_20131017_0000_1871_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131017_0000_1871_4.png,hmi_20131017.png,4,2013-10-17,A,x,x,Axx,A,x,x,Axx,1871,17.0,-32.0,78.0,2.0,10.0,Alpha,2,46,46,224,0.6675612330436707
d3d85ba7-1aea-51ae-a6cc-f46f37270069,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1872_0.png,hmi_20131018.png,0,2013-10-18,C,s,o,Cso,H,x,x,Hxx,1872,-17.0,-41.0,56.0,2.0,70.0,Beta,1,52,53,224,0.8790990710258484
fbee12a6-9e37-5fe0-a303-0410563a5bd1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1871_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1871_1.png,hmi_20131018.png,1,2013-10-18,H,s,x,Hsx,A,x,x,Axx,1871,18.0,-21.0,75.0,1.0,20.0,Alpha,1,45,45,224,0.8502756953239441
45c2d50d-e415-57a2-9f36-494c86f8b953,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1874_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1874_2.png,hmi_20131018.png,2,2013-10-18,D,a,o,Dao,B,x,o,Bxo,1874,-10.0,-22.0,75.0,3.0,20.0,Beta,4,74,52,224,0.8016876578330994
1411ec9e-af84-570d-b8c4-112cdf6cb03f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1861_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1861_3.png,hmi_20131018.png,3,2013-10-18,E,k,i,Eki,C,a,o,Cao,1861,-8.0,69.0,166.0,14.0,370.0,Beta-Gamma,17,77,84,224,0.6785024404525757
b75f1153-ffe5-5541-92f2-844d06e45bb7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1865_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1865_4.png,hmi_20131018.png,4,2013-10-18,B,x,o,Bxo,D,x,o,Dxo,1865,-21.0,50.0,148.0,2.0,10.0,Beta,4,95,89,224,0.5757344961166382
31ca85cb-fb39-5057-8dc1-ecbcfbe0d867,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21533fb9-bc8e-5254-a15e-cd80d4496236,hmi_20131018_0000_1875_5.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131018_0000_1875_5.png,hmi_20131018.png,5,2013-10-18,C,a,o,Cao,H,x,x,Hxx,1875,7.0,-69.0,27.0,3.0,50.0,Beta,2,67,55,224,0.5596047043800354
d74456d5-ef3e-5cbe-9744-937993968cca,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f02aa408-c8b5-5269-a532-224852a7f0f6,hmi_20131019_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131019_0000_1872_0.png,hmi_20131019.png,0,2013-10-19,H,s,x,Hsx,H,x,x,Hxx,1872,-16.0,-28.0,56.0,2.0,80.0,Alpha,1,54,50,224,0.8834097385406494
16938458-02ef-584e-9f96-a2e74ae27d0a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f02aa408-c8b5-5269-a532-224852a7f0f6,hmi_20131019_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131019_0000_1875_1.png,hmi_20131019.png,1,2013-10-19,D,a,o,Dao,C,r,o,Cro,1875,7.0,-60.0,24.0,10.0,150.0,Beta-Gamma,10,92,61,224,0.8167867064476013
366e76e1-0337-596a-8854-a53ff7495073,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f02aa408-c8b5-5269-a532-224852a7f0f6,hmi_20131019_0000_1874_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131019_0000_1874_2.png,hmi_20131019.png,2,2013-10-19,D,a,o,Dao,H,x,x,Hxx,1874,-10.0,-7.0,77.0,5.0,50.0,Beta,8,86,47,224,0.7974812388420105
7ded0fd9-afaf-53bf-bd7e-1dec9458f855,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ef25193e-bceb-52f6-8685-58d6826938d4,hmi_20131020_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131020_0000_1872_0.png,hmi_20131020.png,0,2013-10-20,H,s,x,Hsx,H,x,x,Hxx,1872,-17.0,-15.0,57.0,2.0,80.0,Alpha,1,55,52,224,0.8763574957847595
0f3d2293-f4dc-5b58-9ac8-7de90bc45661,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ef25193e-bceb-52f6-8685-58d6826938d4,hmi_20131020_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131020_0000_1875_1.png,hmi_20131020.png,1,2013-10-20,E,s,i,Esi,C,x,o,Cxo,1875,8.0,-46.0,26.0,12.0,150.0,Beta-Gamma,15,99,59,224,0.7808365821838379
3ca47031-e0b4-54b4-a982-96aeec0bba60,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ef25193e-bceb-52f6-8685-58d6826938d4,hmi_20131020_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131020_0000_1877_2.png,hmi_20131020.png,2,2013-10-20,C,k,o,Cko,H,x,x,Hxx,1877,-12.0,-61.0,11.0,4.0,260.0,Beta,4,61,64,224,0.7102981209754944
14bfe99f-2c72-5d1a-8c8d-387d7bc21aad,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ef25193e-bceb-52f6-8685-58d6826938d4,hmi_20131020_0000_1870_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131020_0000_1870_3.png,hmi_20131020.png,3,2013-10-20,B,x,o,Bxo,H,r,x,Hrx,1870,-15.0,72.0,144.0,1.0,10.0,Beta,3,66,46,224,0.5591628551483154
0b2ff9f7-d4e2-50c4-b55d-dee4184a90a0,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ef25193e-bceb-52f6-8685-58d6826938d4,hmi_20131020_0000_1874_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131020_0000_1874_4.png,hmi_20131020.png,4,2013-10-20,D,a,o,Dao,H,r,x,Hrx,1874,-11.0,6.0,78.0,5.0,40.0,Beta,6,90,49,224,0.5022211074829102
50c2d3d1-5916-5099-9f21-eab1a65764da,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cabd4d3d-5380-5966-ade5-8a331979257d,hmi_20131021_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131021_0000_1872_0.png,hmi_20131021.png,0,2013-10-21,H,s,x,Hsx,H,x,x,Hxx,1872,-17.0,-1.0,57.0,2.0,80.0,Alpha,1,55,51,224,0.8871901035308838
73340727-35a0-5ca5-be2e-32cf4a59eeb5,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cabd4d3d-5380-5966-ade5-8a331979257d,hmi_20131021_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131021_0000_1875_1.png,hmi_20131021.png,1,2013-10-21,E,a,i,Eai,D,s,c,Dsc,1875,7.0,-32.0,26.0,11.0,150.0,Beta-Gamma,24,114,64,224,0.8200011253356934
5c36550a-281a-5e63-9e0d-37f1175545dc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cabd4d3d-5380-5966-ade5-8a331979257d,hmi_20131021_0000_1874_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131021_0000_1874_2.png,hmi_20131021.png,2,2013-10-21,C,a,o,Cao,H,r,x,Hrx,1874,-11.0,20.0,78.0,6.0,40.0,Beta,10,77,52,224,0.7098568081855774
b433e2e8-679a-5f53-a54e-c9fb5bcfbc8d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cabd4d3d-5380-5966-ade5-8a331979257d,hmi_20131021_0000_1873_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131021_0000_1873_3.png,hmi_20131021.png,3,2013-10-21,D,a,o,Dao,C,x,o,Cxo,1873,12.0,-9.0,49.0,9.0,50.0,Beta,12,83,48,224,0.6998461484909058
834b1679-6198-573a-b21f-fc49cd8b7699,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cabd4d3d-5380-5966-ade5-8a331979257d,hmi_20131021_0000_1877_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131021_0000_1877_4.png,hmi_20131021.png,4,2013-10-21,F,h,o,Fho,H,x,x,Hxx,1877,-13.0,-55.0,3.0,16.0,390.0,Beta-Gamma,8,116,64,224,0.6131361126899719
fa802747-e5e8-5692-ab83-2e6bfe4ed60d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7a3829af-721d-5622-a870-b825a9d9344f,hmi_20131022_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131022_0000_1872_0.png,hmi_20131022.png,0,2013-10-22,H,s,x,Hsx,H,x,x,Hxx,1872,-17.0,11.0,55.0,2.0,60.0,Alpha,2,53,51,224,0.8867505788803101
3e17d344-d6be-5a2f-9fb0-c53b3d07990b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7a3829af-721d-5622-a870-b825a9d9344f,hmi_20131022_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131022_0000_1875_1.png,hmi_20131022.png,1,2013-10-22,E,k,c,Ekc,C,x,c,Cxc,1875,6.0,-19.0,25.0,11.0,250.0,Beta-Gamma-Delta,61,124,70,224,0.7432419657707214
7d047ab2-8e8b-5594-a4be-1d975f1706df,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7a3829af-721d-5622-a870-b825a9d9344f,hmi_20131022_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131022_0000_1877_2.png,hmi_20131022.png,2,2013-10-22,C,h,o,Cho,A,x,x,Axx,1877,-13.0,-38.0,6.0,8.0,400.0,Beta,10,72,64,224,0.5959603786468506
1080cde0-7f2c-54a5-87e2-47db0084dd32,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,aafb3b6d-0712-5713-a84b-d87d1f830c30,hmi_20131023_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131023_0000_1872_0.png,hmi_20131023.png,0,2013-10-23,C,a,o,Cao,H,x,x,Hxx,1872,-17.0,26.0,57.0,3.0,60.0,Beta,4,87,59,224,0.8340470194816589
8e0e1955-8def-5428-bc50-9869788ea43c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,aafb3b6d-0712-5713-a84b-d87d1f830c30,hmi_20131023_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131023_0000_1875_1.png,hmi_20131023.png,1,2013-10-23,E,k,c,Ekc,E,r,c,Erc,1875,7.0,-4.0,27.0,14.0,420.0,Beta-Gamma-Delta,123,138,74,224,0.6913106441497803
5c393c3c-03ee-5f60-bc78-abb029d24f3e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,aafb3b6d-0712-5713-a84b-d87d1f830c30,hmi_20131023_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131023_0000_1877_2.png,hmi_20131023.png,2,2013-10-23,D,k,i,Dki,B,x,o,Bxo,1877,-13.0,-23.0,8.0,7.0,390.0,Beta,15,153,69,224,0.4716834425926208
07637dd6-641a-57bb-9c51-f65ee5da295f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,deb9607a-3197-5c57-b041-86322e15c467,hmi_20131024_0000_1872_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131024_0000_1872_0.png,hmi_20131024.png,0,2013-10-24,D,s,o,Dso,C,x,o,Cxo,1872,-18.0,40.0,58.0,7.0,50.0,Beta,4,93,48,224,0.8464673161506653
22e42635-779c-5d61-81a4-2f49107449c4,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,deb9607a-3197-5c57-b041-86322e15c467,hmi_20131024_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131024_0000_1875_1.png,hmi_20131024.png,1,2013-10-24,E,k,c,Ekc,E,r,c,Erc,1875,8.0,11.0,28.0,14.0,610.0,Beta-Gamma-Delta,50,150,79,224,0.6293948292732239
1514e28f-7cda-5137-90d8-38ffbeceaafc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,deb9607a-3197-5c57-b041-86322e15c467,hmi_20131024_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131024_0000_1877_2.png,hmi_20131024.png,2,2013-10-24,D,k,i,Dki,H,x,x,Hxx,1877,-12.0,-9.0,8.0,8.0,320.0,Beta-Gamma-Delta,17,102,73,224,0.540893018245697
2c03f423-7235-5010-9e42-019b0e951042,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6d5e16e6-36fe-558a-95c5-96d4bc8220a8,hmi_20131025_0000_1879_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131025_0000_1879_0.png,hmi_20131025.png,0,2013-10-25,C,a,i,Cai,C,x,o,Cxo,1879,-12.0,-10.0,356.0,7.0,100.0,Beta,11,84,56,224,0.7167881727218628
5bb6b4cd-baf5-5b54-a825-f003e3107b24,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6d5e16e6-36fe-558a-95c5-96d4bc8220a8,hmi_20131025_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131025_0000_1875_1.png,hmi_20131025.png,1,2013-10-25,E,k,c,Ekc,E,r,i,Eri,1875,8.0,23.0,29.0,15.0,720.0,Beta-Gamma-Delta,50,143,76,224,0.6923781633377075
977d3dcb-e2c9-5572-a56d-ae3fd637aa87,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6d5e16e6-36fe-558a-95c5-96d4bc8220a8,hmi_20131025_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131025_0000_1877_2.png,hmi_20131025.png,2,2013-10-25,D,k,c,Dkc,H,x,x,Hxx,1877,-12.0,3.0,9.0,9.0,440.0,Beta-Gamma,19,98,87,224,0.5569292306900024
235345eb-304b-553f-9ae5-b916162a8558,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6d5e16e6-36fe-558a-95c5-96d4bc8220a8,hmi_20131025_0000_1882_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131025_0000_1882_3.png,hmi_20131025.png,3,2013-10-25,D,s,o,Dso,A,x,x,Axx,1882,-8.0,-73.0,293.0,9.0,100.0,Beta,2,58,64,224,0.386643648147583
e147e5d8-4821-5cbd-9db4-62b73fcc36cb,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,99319400-8341-5842-b10a-3f020b4a5099,hmi_20131026_0000_1882_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131026_0000_1882_0.png,hmi_20131026.png,0,2013-10-26,D,k,o,Dko,A,x,x,Axx,1882,-8.0,-59.0,293.0,7.0,280.0,Beta-Gamma-Delta,5,73,68,224,0.8357505798339844
406ca067-a13d-52af-9855-e5e01c8ae955,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,99319400-8341-5842-b10a-3f020b4a5099,hmi_20131026_0000_1875_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131026_0000_1875_1.png,hmi_20131026.png,1,2013-10-26,E,k,c,Ekc,B,x,o,Bxo,1875,7.0,36.0,28.0,15.0,660.0,Beta-Gamma-Delta,39,126,80,224,0.7510342001914978
fed566e4-e9f3-52d3-8563-87eaaeb3d7c3,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,99319400-8341-5842-b10a-3f020b4a5099,hmi_20131026_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131026_0000_1877_2.png,hmi_20131026.png,2,2013-10-26,D,h,i,Dhi,H,x,x,Hxx,1877,-12.0,16.0,8.0,8.0,390.0,Beta-Gamma,16,75,70,224,0.4475718438625335
987a0c19-bf27-5334-95cd-ee23e1893d9d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,99319400-8341-5842-b10a-3f020b4a5099,hmi_20131026_0000_1879_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131026_0000_1879_3.png,hmi_20131026.png,3,2013-10-26,C,a,i,Cai,H,x,x,Hxx,1879,-13.0,3.0,355.0,8.0,110.0,Beta,11,87,60,224,0.4133926331996918
1912a65d-59b7-5325-a2b1-d4c9068297f1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,01390928-a279-5db8-b61c-d826659040dd,hmi_20131027_0000_1875_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131027_0000_1875_0.png,hmi_20131027.png,0,2013-10-27,E,k,c,Ekc,C,r,o,Cro,1875,7.0,51.0,30.0,15.0,660.0,Beta-Gamma-Delta,38,107,77,224,0.8518152832984924
89adde98-b0ae-50cd-8b30-2170f00c80a9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,01390928-a279-5db8-b61c-d826659040dd,hmi_20131027_0000_1882_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131027_0000_1882_1.png,hmi_20131027.png,1,2013-10-27,D,k,i,Dki,D,a,i,Dai,1882,-8.0,-47.0,292.0,8.0,300.0,Beta-Gamma-Delta,11,86,74,224,0.8283883333206177
f3992dad-da4f-5b9f-a9fc-5e607a688c81,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,01390928-a279-5db8-b61c-d826659040dd,hmi_20131027_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131027_0000_1877_2.png,hmi_20131027.png,2,2013-10-27,C,h,i,Chi,H,x,x,Hxx,1877,-12.0,30.0,9.0,9.0,320.0,Beta-Gamma,15,67,67,224,0.6379512548446655
cee927b0-65ef-57c9-a844-92a6f24a5c5b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,01390928-a279-5db8-b61c-d826659040dd,hmi_20131027_0000_1879_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131027_0000_1879_3.png,hmi_20131027.png,3,2013-10-27,C,a,o,Cao,D,x,c,Dxc,1879,-12.0,15.0,354.0,5.0,100.0,Beta,6,56,55,224,0.4677325189113617
1848db14-b11b-556d-ad52-2edabe6dab0b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,01390928-a279-5db8-b61c-d826659040dd,hmi_20131027_0000_1883_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131027_0000_1883_4.png,hmi_20131027.png,4,2013-10-27,H,a,x,Hax,H,x,x,Hxx,1883,4.0,-74.0,265.0,2.0,40.0,Alpha,2,41,47,224,0.3745827972888946
de204792-058d-5939-a544-699334a2db0f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,38c80316-679a-5118-8a22-e8ebe7377d4f,hmi_20131028_0000_1882_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131028_0000_1882_0.png,hmi_20131028.png,0,2013-10-28,D,k,c,Dkc,D,r,c,Drc,1882,-8.0,-34.0,292.0,8.0,390.0,Beta-Gamma-Delta,31,96,75,224,0.8503723740577698
d1d73961-0970-58d4-9702-083cb71dac4a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,38c80316-679a-5118-8a22-e8ebe7377d4f,hmi_20131028_0000_1885_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131028_0000_1885_1.png,hmi_20131028.png,1,2013-10-28,H,s,x,Hsx,B,x,o,Bxo,1885,-18.0,-63.0,263.0,3.0,130.0,Alpha,1,80,105,224,0.8166611194610596
6f8c846b-e25c-58de-b3d2-afce114068bb,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,38c80316-679a-5118-8a22-e8ebe7377d4f,hmi_20131028_0000_1875_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131028_0000_1875_2.png,hmi_20131028.png,2,2013-10-28,F,k,c,Fkc,A,x,x,Axx,1875,7.0,64.0,30.0,16.0,790.0,Beta-Gamma-Delta,40,90,88,224,0.8000888824462891
121b2202-2a5a-5d73-92e3-b187a1d35f7a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,38c80316-679a-5118-8a22-e8ebe7377d4f,hmi_20131028_0000_1879_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131028_0000_1879_3.png,hmi_20131028.png,3,2013-10-28,C,a,o,Cao,A,x,x,Axx,1879,-12.0,28.0,354.0,5.0,100.0,Beta,8,57,52,224,0.6496763229370117
a53f8178-6ef8-54f3-b5ee-7146c19ff6b0,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,38c80316-679a-5118-8a22-e8ebe7377d4f,hmi_20131028_0000_1877_5.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131028_0000_1877_5.png,hmi_20131028.png,5,2013-10-28,D,h,i,Dhi,H,x,x,Hxx,1877,-12.0,43.0,9.0,9.0,330.0,Beta-Gamma-Delta,20,63,62,224,0.5705973505973816
ee676de5-9b5e-5228-8007-188a60e323aa,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8666629f-a6a3-5846-9a66-60ff20bd5208,hmi_20131029_0000_1882_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131029_0000_1882_0.png,hmi_20131029.png,0,2013-10-29,D,k,c,Dkc,D,x,c,Dxc,1882,-8.0,-21.0,291.0,8.0,330.0,Beta-Gamma-Delta,24,103,74,224,0.8626325130462646
e46115c4-f5a6-5f70-81bd-da60c4b853b1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8666629f-a6a3-5846-9a66-60ff20bd5208,hmi_20131029_0000_1879_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131029_0000_1879_1.png,hmi_20131029.png,1,2013-10-29,D,a,o,Dao,H,x,x,Hxx,1879,-12.0,41.0,353.0,4.0,70.0,Beta,6,50,50,224,0.8144243955612183
93242da4-d637-5cae-a8d9-99ff7a4e93c2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8666629f-a6a3-5846-9a66-60ff20bd5208,hmi_20131029_0000_1877_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131029_0000_1877_2.png,hmi_20131029.png,2,2013-10-29,D,a,i,Dai,H,x,x,Hxx,1877,-12.0,56.0,8.0,5.0,230.0,Beta-Gamma,13,58,67,224,0.7919358015060425
b11814e1-cdda-51fa-b801-e44b3cc0b1fc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8666629f-a6a3-5846-9a66-60ff20bd5208,hmi_20131029_0000_1884_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131029_0000_1884_3.png,hmi_20131029.png,3,2013-10-29,D,a,o,Dao,D,r,o,Dro,1884,-14.0,-53.0,259.0,8.0,130.0,Beta-Gamma-Delta,10,96,121,224,0.5953548550605774
3780e8aa-c438-5ca7-8d21-740034f40a10,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cce0a0a6-b995-593a-992f-093421c9af52,hmi_20131030_0000_1882_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131030_0000_1882_0.png,hmi_20131030.png,0,2013-10-30,D,k,c,Dkc,C,x,c,Cxc,1882,-9.0,-7.0,291.0,10.0,360.0,Beta-Gamma,34,102,74,224,0.8299748301506042
5c26db83-1e2a-5917-8c67-2491b092577b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cce0a0a6-b995-593a-992f-093421c9af52,hmi_20131030_0000_1886_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20131030_0000_1886_1.png,hmi_20131030.png,1,2013-10-30,C,r,o,Cro,H,r,x,Hrx,1886,14.0,9.0,307.0,4.0,10.0,Beta-Gamma,6,85,49,224,0.7793026566505432
